Title,fulltitle,movie_year,Categories,summary,"Image URL",imdb_id,imdb_rating,runtime,language,ytid
"Confessions of a Dangerous Mind","Confessions of a Dangerous Mind (2002)",2002,Action|Biography|Comedy|Crime|Drama,"Television made him famous, but his biggest hits happened off screen. ""Confessions of a Dangerous Mind"" is the story of a legendary showman's double life - television producer by day, CIA assassin by night. At the height of his TV career, Chuck Barris was recruited by the CIA and trained to become a covert operative. Or so Barris said.",https://hydramovies.com/wp-content/uploads/2018/04/Confessions-of-a-Dangerous-Mind-Movie-Poster.jpg,tt0270288,7.1,113,English,xha4hZeXFtQ
Compliance,"Compliance (2012)",2012,Action|Biography|Crime|Drama|Thriller,"At a fast food restaurant, the manager, Sandra, is having a bad day. Suddenly, she gets a phone call from a man claiming to be a police officer who has a complaint that one of her young female employees has stolen from a customer. At the orders of this authoritative sounding stranger, Sandra takes the apparent accused, Becky, to a back room to search her before she is picked up. Once there, the phone scammer manipulates the gullible personnel into participating in Becky's sexual humiliation that grows more twisted with every new sucker on the phone. Only when one final person has the conscience to revolt do they realize the crime they were tricked into, which the real police are hard pressed to solve.",https://hydramovies.com/wp-content/uploads/2018/04/Compliance-Movie-Poster.jpg,tt1971352,6.4,90,English,WdONydDX44I
Comet,"Comet (2014)",2014,Action|Comedy|Drama|Romance|Sci-Fi,"Justin Long and Emmy Rossum are star-crossed lovers whose relationship blooms and unravels over the course of six years in this mysterious, dazzlingly original romance. When a chance encounter brings together the cynical Dell (Long) and the quick-witted Kimberly (Rossum), the stage is set for a tempestuous love affair that unfolds like a puzzle. As the film zigzags back and forth in time-from a meteor shower in LA, to an encounter in a Paris hotel room, to a fateful phone call-an unforgettable portrait of a relationship emerges. Sumptuously shot and boasting incredible chemistry between the leads, Comet is a one-of-a-kind cosmic love story.",https://hydramovies.com/wp-content/uploads/2018/04/Comet-Movie-Poster.jpg,tt2965412,6.8,91,English,aUpQhgl9PGQ
"Columbus Circle","Columbus Circle (2012)",2012,Action|Crime|Drama|Mystery|Thriller,"Abigail Clayton lives alone. Very alone. In fact, the attractive heiress has not left her Manhattan loft apartment for almost two decades. The famous daughter of a wealthy industrialist, Abigail disappeared from the prying eyes of the press and the intrusiveness of her family on her 18th birthday, the day she received her massive inheritance. During years of self-imposed isolation, Abigail has had contact with only two people-her building's Concierge, Klandermann, with whom she communicates via notes-and Dr. Raymond Fontaine, a longtime family friend and her sole confidant for most of her life. When the death of her elderly neighbor prompts NYPD Homicide Detective Frank Giardello to launch an investigation, the agoraphobic Abigail is distressed to find him outside her door, asking to question her. Having tried to acquire the dead woman's now vacant apartment to ensure her privacy, Abigail is further upset when her requests go unanswered, and new tenants Lillian and Charlie move in. ...",https://hydramovies.com/wp-content/uploads/2018/04/Columbus-Circle-Movie-Poster.jpg,tt1465533,6,82,English,04nXpbJX3ec
Colombiana,"Colombiana (2011)",2011,Action|Crime|Drama|Thriller,"A young woman grows up to be a stone-cold assassin after witnessing her parents' murder as a child in Bogota. She works for her uncle as a hitman by day, but her personal time is spent engaging in vigilante murders that she hopes will lead her to her ultimate target - the mobster responsible for her parents' death.",https://hydramovies.com/wp-content/uploads/2018/04/Colombiana-Movie-Poster.jpg,tt1657507,6.4,108,English,UHTOWFPGDKI
Collateral,"Collateral (2004)",2004,Action|Crime|Drama|Thriller,"LA cabbie Max Durocher is the type of person who can wax poetic about other people's lives, which impresses U.S. Justice Department prosecutor Annie Farrell, one of his fares, so much that she gives him her telephone number at the end of her ride. Although a dedicated man as seen through the efficiency in which he does his work, he can't or won't translate that eloquence into a better life for himself. He deludes himself into believing that his now twelve year cabbie job is temporary and that someday he will own his own limousine service. He even lies to his hospitalized mother that he already owns one, with a further lie that he tells her as such primarily to make her happy, rather than the truth which is that he won't do anything to achieve that dream. One night, Max picks up a well dressed man named Vincent, who asks Max to be his only fare for the evening. For a flat fee of $600, plus an extra $100 if he gets to the airport on time - Vincent wants Max to drive him to five stops ...",https://hydramovies.com/wp-content/uploads/2018/04/Collateral-Movie-Poster.jpg,tt0369339,7.5,120,English,Pwrq3O6XDPs
Coldwater,"Coldwater (2013)",2013,Action|Drama|Thriller,"A teenage boy is sent to a juvenile reform facility in the wilderness. As we learn about the tragic events that sent him there, his struggle becomes one for survival with the inmates, the counselors, and with the retired war colonel in charge.",https://hydramovies.com/wp-content/uploads/2018/04/Coldwater-Movie-Poster.jpg,tt2198956,6.4,104,English,7mV_ZuWy8_Q
"Cold Mountain","Cold Mountain (2003)",2003,Action|Adventure|Drama|History|Romance,"This Civil War saga addresses romance, friendship, and the ravages of war--both in the field and on the home front. Captures the horrors of war for both those fighting it, and for those left behind. This is a tale of hope, longing, redemption, second chances, and faith.",https://hydramovies.com/wp-content/uploads/2018/04/Cold-Mountain-Movie-Poster.jpg,tt0159365,7.2,154,English,NveDcsO6DJ0
"Cold in July","Cold in July (2014)",2014,Action|Crime|Thriller,"When a protective father meets a murderous ex-con, both need to deviate from the path they are on as they soon find themselves entangled in a downwards spiral of lies and violence while having to confront their own inner psyche.",https://hydramovies.com/wp-content/uploads/2018/04/Cold-in-July-Movie-Poster.jpg,tt1179031,6.8,109,English,XkyuV69YZcM
Coherence,"Coherence (2013)",2013,Action|Horror|Mystery|Sci-Fi|Thriller,"On the night of an astronomical anomaly, eight friends at a dinner party experience a troubling chain of reality bending events.",https://hydramovies.com/wp-content/uploads/2018/04/Coherence-Movie-Poster.jpg,tt2866360,7.2,89,English,sEceDz1Rodc
Codebreaker,"Codebreaker (2011)",2011,Action|Biography|Documentary|Drama,"The highs and lows of Alan Turing's life, tracking his extraordinary accomplishments, his government persecution through to his tragic death in 1954. In the last 18 months of his short life, Turing visited a psychiatrist, Dr. Franz Greenbaum, who tried to help him. Each therapy session in this drama documentary is based on real events. The conversations between Turing and Greenbaum explore the pivotal moments in his controversial life and examine the pressures that may have contributed to his early death. The film also includes the testimony of people who actually knew and remember Turing. Plus, this film features interviews with contemporary experts from the world of technology and high science including Apple co-founder Steve Wozniak. These contributors bring Turing's exciting impact up to the present day, explaining why, in many ways, modern technology has only just begun to explore the potential of Turing's ideas.",https://hydramovies.com/wp-content/uploads/2018/04/Codebreaker-Movie-Poster.jpg,tt2119396,7,62,English,vVP4yh7SqE0
"Cocaine Cowboys","Cocaine Cowboys (2006)",2006,Action|Crime|Documentary|History,"In the 1980s, ruthless Colombian cocaine barons invaded Miami with a brand of violence unseen in this country since Prohibition-era Chicago - and it put the city on the map. ""Cocaine Cowboys"" is the true story of how Miami became the drug, murder and cash capital of the United States, told by the people who made it all happen.",https://hydramovies.com/wp-content/uploads/2018/04/Cocaine-Cowboys-Movie-Poster.jpg,tt0380268,7.9,118,English,jtIRkurw6T8
"Coach Carter","Coach Carter (2005)",2005,Action|Biography|Drama|Sport,"In 1999, Ken Carter accepts the job of basketball coach for his old high school in a poor area of Richmond, CA. As much dismayed by the poor attitudes of his players as well as their dismal play performance, Carter sets about to change both. He imposes a strict regime typified in written contracts that demand respectful behavior, a dress code and good grades for players. Any initial resistance is soon dispelled as the team under Carter's tutelage becomes a undefeated competitor. However, when the overconfident team's behavior begins to stray with too many doing poorly in class, Carter takes immediate action. To the outrage of the team, the school and the community, Carter cancels all team activities and locks the court until the team shows acceptable academic improvement. In the ensuing debate, Carter fights to keep his methods, determined to show the boys that they need good values for their futures and eventually finds he has affected them more profoundly than he ever expected.",https://hydramovies.com/wp-content/uploads/2018/04/Coach-Carter-Movie-Poster.jpg,tt0393162,7.3,136,English,znyAnWUYf2g
Cloverfield,"Cloverfield (2008)",2008,Action|Adventure|Horror|Sci-Fi|Thriller,"Cloverfield follows five New Yorkers from the perspective of a hand-held video camera. The movie is exactly the length of a DV Tape and a sub-plot is established by showing bits and pieces of video previously recorded on the tape that is being recorded over. A group of friends throw a farewell party for Rob, who is leaving New York to go and work in Japan. However, as the party progresses, violent shakes and explosions herald the arrival of an unknown creature, which begins its rampage by throwing the head of the Statue of Liberty down into a street. As they go to investigate, an adventure deep into the streets of New York begins, as the friends are determined to rescue Rob's true love.",https://hydramovies.com/wp-content/uploads/2018/04/Cloverfield-Movie-Poster.jpg,tt1060277,7,85,English,hMPhFVVV-Gw
"Cloudy with a Chance of Meatballs","Cloudy with a Chance of Meatballs (2009)",2009,Action|Adventure|Animation|Comedy|Family,"Flint Lockwood thinks he's a genius. But none of the things he invented are things that make sense or are useful. However, he has the support of his mother but when she dies, he's left alone with his father who thinks he should give it up. When the community that he lives in is in an economic crisis because their primary source of income, a sardine cannery, was shut down, Flint decides to try his latest invention, a machine that can turn water into food. But something goes wrong and the machine ends up in the atmosphere. Later it starts raining food. The shifty mayor tries to use this as a way to help their community, but when Flint senses something wrong with the machine, the mayor convinces him to ignore it. However, as Flint predicts, chaos ensues.",https://hydramovies.com/wp-content/uploads/2018/04/Cloudy-with-a-Chance-of-Meatballs-Movie-Poster.jpg,tt0844471,7,90,English,pUaKcFI4BZY
"Cloudy with a Chance of Meatballs 2","Cloudy with a Chance of Meatballs 2 (2013)",2013,Action|Adventure|Animation|Comedy|Family,"After the disastrous food storm in the first film, Flint and his friends are forced to leave the town. Flint accepts the invitation from his idol Chester V to join The Live Corp Company, which has been tasked to clean the island, and where the best inventors in the world create technologies for the betterment of mankind. When Flint discovers that his machine still operates and now creates mutant food beasts like living pickles, hungry tacodiles, shrimpanzees and apple pie-thons, he and his friends must return to save the world.",https://hydramovies.com/wp-content/uploads/2018/04/Cloudy-with-a-Chance-of-Meatballs-2-Movie-Poster.jpg,tt1985966,6.4,95,English,7PmUemZywgg
"Clouds of Sils Maria","Clouds of Sils Maria (2014)",2014,Action|Drama,"At the peak of her international career, Maria Enders is asked to perform in a revival of the play that made her famous twenty years ago. But back then she played the role of Sigrid, an alluring young girl who disarms and eventually drives her boss Helena to suicide. Now she is being asked to step into the other role, that of the older Helena. She departs with her assistant to rehearse in Sils Maria; a remote region of the Alps. A young Hollywood starlet with a penchant for scandal is to take on the role of Sigrid, and Maria finds herself on the other side of the mirror, face to face with an ambiguously charming woman who is, in essence, an unsettling reflection of herself.",https://hydramovies.com/wp-content/uploads/2018/04/Clouds-of-Sils-Maria-Movie-Poster.jpg,tt2452254,6.7,124,English,5L-9rcEhGm4
"Cloud Atlas","Cloud Atlas (2012)",2012,Action|Drama|Mystery|Sci-Fi,"Everything is connected: an 1849 diary of an ocean voyage across the Pacific; letters from a composer to his lover; a thriller about a conspiracy at a nuclear power plant; a farce about a publisher in a nursing home; a rebellious clone in futuristic Korea; and the tale of a tribe living on post-apocalyptic Hawaii far in the future.",https://hydramovies.com/wp-content/uploads/2018/04/Cloud-Atlas-Movie-Poster.jpg,tt1371111,7.5,172,English,hWnAqFyaQ5s
Closer,"Closer (2004)",2004,Action|Drama|Romance,"Smart-but-ineffectual journalist Dan ""We use euphemisms!"" cannot decide between his girlfriend, loving-but-clingy waitress Alice, or his lover cold-but-intellectual photographer Anna; herself indecisive between Dan and honest-but-thuggish ""You're bloody gorgeous!"" doctor Larry. The film puts the four leading characters in a box and strips them apart.",https://hydramovies.com/wp-content/uploads/2018/04/Closer-Movie-Poster.jpg,tt0376541,7.3,104,English,4i1SlznIaZk
"Closed Circuit","Closed Circuit (2013)",2013,Action|Crime|Drama|Mystery|Thriller,"A high-profile terrorism case unexpectedly binds together two ex-lovers on the defense team - testing the limits of their loyalties and placing their lives in jeopardy.",https://hydramovies.com/wp-content/uploads/2018/04/Closed-Circuit-Movie-Poster.jpg,tt2218003,6.2,96,English,ktiMVKeA9QM
Click,"Click (2006)",2006,Action|Comedy|Drama|Fantasy|Romance,"Michael Newman (Sandler) is a hard working family man, who must please his boss (Hasselhoff), in order to get promoted. Problem is he gets less time with his family, and wishes for a remote in which he can control his life. This soon comes true for Newman, when he meets Morty (Walken), a crazy sales clerk, who has the ultimate remote. A remote in which he can do anything, including muting, skipping and dubbing his life. He finds this to be the opportunity in which he can not only skip every argument, but also skip to his promotion. He sees this as a good idea, until the remote goes horribly wrong.",https://hydramovies.com/wp-content/uploads/2018/04/Click-Movie-Poster.jpg,tt0389860,6.4,107,English,9_VrHQ026wA
"Clerks II","Clerks II (2006)",2006,Action|Comedy,"A calamity at Dante and Randall's shops sends them looking for new horizons - but they ultimately settle at Mooby's, a fictional fast-food restaurant. Free from his dead-end job (and lodged in a new one), Dante begins to break free of his rut, planning to move away with his clingy fiancé. Dante is ready to leave the horrors of minimum-wage New Jersey behind, but Randal - always the more hostile of the two - starts to become overwhelmed by his own rancor.",https://hydramovies.com/wp-content/uploads/2018/04/Clerks-II-Movie-Poster.jpg,tt0424345,7.4,97,English,X9W3ofaMXOg
"Clear History","Clear History (2013)",2013,Action|Comedy,"A PR specialist refuses to market a car called a ""Howard"" - a colossal error that loses him a billion dollars and makes him a national joke. He loses his hair, shaves his beard, takes a new name, and moves to Martha's Vineyard. Jump ten years: ""Rolly"" is a popular local whose sangfroid evaporates when the Howard's inventor moves to the island. Rolly, his old self unrecognizable, hatches a plan to rid the island of his nemesis; he also decides to woo the billionaire's wife. Fellatio, a former girlfriend, a woman who's lost weight, her boyfriend, the band Chicago, a menacing Chechen, a bus load of ill children, and a pair of ne'er-do-wells with experience with explosives figure in the story.",https://hydramovies.com/wp-content/uploads/2018/04/Clear-History-Movie-Poster.jpg,tt2279864,6.5,101,English,iIrYd6fVpL8
Cleanskin,"Cleanskin (2012)",2012,Action|Crime|Drama|Thriller,"Cleanskin: Ewan (Sean Bean) is a British Secret Service Agent faced with the task of pursuing and eliminating a British born Asian suicide bomber Ash (Abhin Galeya) and his terrorist cell, whilst Ash wrestles with his conscience and reflects on his journey to terrorism.",https://hydramovies.com/wp-content/uploads/2018/04/Cleanskin-Movie-Poster.jpg,tt1598873,6.3,108,English,HvLl7BKPfbg
"City of Ember","City of Ember (2008)",2008,Action|Adventure|Family|Fantasy|Sci-Fi,"When mankind is about to come to an end, a group of scientists decide to create and populate a city deep underground. The city of Ember is to last for 200 years after which its inhabitants are to retrieve from a strong box instructions to return to the surface. Over time however, the message is lost and life in Ember is rapidly deteriorating. Their power supply is failing and food is being rationed. It's left to two young adults to unearth the secret of Ember and to lead the way out.",https://hydramovies.com/wp-content/uploads/2018/04/City-of-Ember-Movie-Poster.jpg,tt0970411,6.5,90,English,U4qNrdYmsj0
"Citizen Toxie: The Toxic Avenger IV","Citizen Toxie: The Toxic Avenger IV (2000)",2000,Action|Comedy|Fantasy|Horror|Sci-Fi,"When the notorious Diaper Mafia take hostage the Tromaville School for the Very Special, only the Toxic Avenger and his morbidly obese sidekick Lardass can save Tromaville. However, an explosion results in some unforeseeable consequences, creating a dimensional tear between Tromaville and its dimensional mirror image, Amortville. While the Toxic Avenger (Toxie) is trapped in Amortville, Tromaville comes under the control of Toxie's evil doppelganger, the Noxious Offender (Noxie). Will Toxie return to Tromaville in time to stop Noxie's rampage or is he doomed to remain a second-class citizen in Amortville forever? How did Toxie's wife Sarah become pregnant with two babies from two different fathers? Will Tito ever get over his teen angst and become a productive member of society?",https://hydramovies.com/wp-content/uploads/2018/04/Citizen-Toxie-The-Toxic-Avenger-IV-Movie-Poster.jpg,tt0212879,6.3,109,English,3OgYntUsD-I
"Cirque du Soleil: Worlds Away","Cirque du Soleil: Worlds Away (2012)",2012,Action|Fantasy,"A young woman in a small Mid-Western town goes to a traveling carnival one evening, where she is urged by a silent clown to visit the carnival's circus and see The Aerialist, the show's star attraction. She is entranced by The Aerialist, but during his act he misses a catch and falls to the ground. She rushes to help him, but then the ground beneath them gives way and they fall through into the dreamlike world of Cirque du Soleil. Separated, they travel through the different tent worlds trying to find each other, interacting with the strange and wonderful performers and performances of Cirque du Soleil.",https://hydramovies.com/wp-content/uploads/2018/04/Cirque-du-Soleil-Worlds-Away-Movie-Poster.jpg,tt1792647,6.8,0,English,tgTEynEyEdg
"Cinderella Man","Cinderella Man (2005)",2005,Action|Biography|Drama|Sport,"During the Great Depression, a common-man hero, James J. Braddock--a.k.a. the Cinderella Man--was to become one of the most surprising sports legends in history. By the early 1930s, the impoverished ex-prizefighter was seemingly as broken-down, beaten-up and out-of-luck as much of the rest of the American populace who had hit rock bottom. His career appeared to be finished, he was unable to pay the bills, the only thing that mattered to him--his family--was in danger, and he was even forced to go on Public Relief. But deep inside, Jim Braddock never relinquished his determination. Driven by love, honor and an incredible dose the ones who are do of grit, he willed an impossible dream to come true. In a last-chance bid to help his family, Braddock returned to the ring. No one thought he had a shot. However Braddock, fueled by something beyond mere competition, kept winning. Suddenly, the ordinary working man became the mythic athlete. Carrying the hopes and dreams of the disenfranchised...",https://hydramovies.com/wp-content/uploads/2018/04/Cinderella-Man-Movie-Poster.jpg,tt0352248,8,144,English,DlbHzcH4VJY
Cinderella,"Cinderella (2015)",2015,Action|Drama|Family|Fantasy|Romance,"A girl named Ella (Cinderella) has the purest heart living in a cruel world filled with evil stepsisters and an evil stepmother out to ruin Ella's life. Ella comes one with her pure heart when she meets the prince and dances her way to a better life with glass shoes, and a little help from her fairy godmother, of course.",https://hydramovies.com/wp-content/uploads/2018/04/Cinderella-Movie-Poster.jpg,tt1661199,6.9,105,English,McQ_cCBaiac
Chronicle,"Chronicle (2012)",2012,Action|Drama|Mystery|Sci-Fi|Thriller,"The shy, lonely and outcast teenager Andrew Detmer is bullied and has no friends at high-school and lives with his abusive and alcoholic father Richard Detmer and his terminally ill mother Karen. Andrew buys a camera to film his everyday life. His cousin Matt Garetty drives him to school and invites Andrew to go to a party at night. Nearby they find a tunnel and suddenly acquire telekinetic abilities and Andrew becomes the most powerful. But he easily loses his temper and becomes dangerous while Matt tries to control him. When his mother needs a medicine and Andrew does not have enough money to buy it, his darker side overcomes and he becomes a menace.",https://hydramovies.com/wp-content/uploads/2018/04/Chronicle-Movie-Poster.jpg,tt1706593,7.1,89,English,i-M5Qx57_UU
Chocolat,"Chocolat (2000)",2000,Action|Drama|Romance,"When a single mother and her six-year-old daughter move to rural France and open a chocolate shop - with Sunday hours - across the street from the local church, they are met with some skepticism. But as soon as they coax the townspeople into enjoying their delicious products, they are warmly welcomed.",https://hydramovies.com/wp-content/uploads/2018/04/Chocolat-Movie-Poster.jpg,tt0241303,7.3,121,English,32x33l2sLe8
Chloe,"Chloe (2009)",2009,Action|Drama|Horror|Mystery|Romance,"Catherine and David, she a doctor, he a professor, are at first glance the perfect couple. Happily married with a talented teenage son, they appear to have the perfect life. But when David misses a flight and his surprise birthday party, Catherine's long simmering suspicions rise to the surface. Suspecting infidelity, she decides to hire an escort to seduce her husband and test his loyalty. Catherine finds herself 'directing' Chloe's encounters with David, and Chloe's end of the bargain is to report back, the descriptions becoming increasingly graphic as the meetings multiply.",https://hydramovies.com/wp-content/uploads/2018/04/Chloe-Movie-Poster.jpg,tt1352824,6.3,96,English,JWLEz-1VzSk
"Chinese Zodiac","Chinese Zodiac (2012)",2012,Action|Adventure,"Asian Hawk (Jackie Chan) leads a mercenary team to recover several lost artifacts from the Old Summer Palace, the bronze heads of the 12 Chinese Zodiac animals which was looted by foreigners in the 1800s. Assisted by a Chinese student and a Parisian lady, Hawk stops at nothing to accomplish the mission.",https://hydramovies.com/wp-content/uploads/2018/04/Chinese-Zodiac-Movie-Poster.jpg,tt1424310,6.1,123,English,bCwG_oP0aEI
Chimpanzee,"Chimpanzee (2012)",2012,Action|Documentary,"Oscar, a baby chimpanzee is enjoying his life with his mother in the jungles along the Ivory Coast. Without warning, young Oscar is tragically orphaned during an attack from a rival group of chimpanzees. Afterwards, he attempts to survive on his own, and to be accepted by the other chimps. But Oscar struggles, until he is surprisingly adopted by the Alpha Male of his group.",https://hydramovies.com/wp-content/uploads/2018/04/Chimpanzee-Movie-Poster.jpg,tt1222815,7.2,0,English,cb8AeSh1rGs
"Children of Men","Children of Men (2006)",2006,Action|Drama|Sci-Fi|Thriller,"The world's youngest citizen has just died at 18, and humankind is facing the likelihood of its own extinction. Set in and around a dystopian London fractious with violence and warring nationalistic sects, Children of Men follows the unexpected discovery of a lone pregnant woman and the desperate journey to deliver her to safety and restore faith for a future beyond those presently on Earth.",https://hydramovies.com/wp-content/uploads/2018/04/Children-of-Men-Movie-Poster.jpg,tt0206634,7.9,109,English,2VT2apoX90o
"Chicken Run","Chicken Run (2000)",2000,Action|Adventure|Animation|Comedy|Drama,"Having been hopelessly repressed and facing eventual certain death at the chicken farm where they are held, Rocky the rooster and Ginger the chicken decide to rebel against the evil Mr. and Ms. Tweedy, the farm's owners. Rocky and Ginger lead their fellow chickens in a great escape from the murderous farmers and their farm of doom.",https://hydramovies.com/wp-content/uploads/2018/04/Chicken-Run-Movie-Poster.jpg,tt0120630,7,84,English,jevaUcKLoMY
Chicago,"Chicago (2002)",2002,Action|Comedy|Crime|Musical,"Murderesses Velma Kelly (a chanteuse and tease who killed her husband and sister after finding them in bed together) and Roxie Hart (who killed her boyfriend when she discovered he wasn't going to make her a star) find themselves on death row together and fight for the fame that will keep them from the gallows in 1920s Chicago.",https://hydramovies.com/wp-content/uploads/2018/04/Chicago-Movie-Poster.jpg,tt0299658,7.2,113,English,9EpaMmF9WVU
Chef,"Chef (2014)",2014,Action|Adventure|Comedy|Drama,"Carl Casper is an acclaimed chef with a family life that seems as decaying as his artistic freedom. Those frustrations boil over into a raucous viral-videoed public confrontation against a restaurant critic who panned his cooking of food that his boss ordered him to make against his instincts. Now with his career ruined, Carl's ex-wife offers an unorthodox solution in Miami: refit an old food truck to offer quality cooking on his own terms. Now with his young son, Percy, and old colleague, Martin, helping, Carl takes a working trip across America with that truck to rediscover his gastronomic passion. With Percy's tech savvy and Martin's enthusiasm, Carl finds that he is creating a traveling sensation on the way home. In doing so, Carl discovers he is serving up more than simply food, but also a deeper connection with his life and his family that is truly delicious in its own way.",https://hydramovies.com/wp-content/uploads/2018/04/Chef-Movie-Poster.jpg,tt2883512,7.3,114,English,FF_rYNupPwg
"Chasing Mavericks","Chasing Mavericks (2012)",2012,Action|Biography|Drama|Sport,"The inspirational true story of real life surfing phenomenon Jay Moriarity. When 15 year old Jay discovers that the mythic Mavericks surf break, one of the biggest waves on Earth, is not only real, but exists just miles from his Santa Cruz home, he enlists the help of local legend Frosty Hesson to train him to survive it. As Jay and Frosty embark on their quest to accomplish the impossible, they form a unique friendship that transforms both their lives, and their quest to tame Mavericks becomes about far more than surfing.",https://hydramovies.com/wp-content/uploads/2018/04/Chasing-Mavericks-Movie-Poster.jpg,tt1629757,7.2,0,English,nUP_ZZYLMK0
"Chasing Ice","Chasing Ice (2012)",2012,Action|Biography|Documentary,"'National Geographic' photographer James Balog was once a skeptic about climate change. But through his Extreme Ice Survey, he discovers undeniable evidence of our changing planet. In 'Chasing Ice,' we follow Balog across the Arctic as he deploys revolutionary time-lapse cameras designed for one purpose: to capture a multi-year record of the world's changing glaciers. Balog's hauntingly beautiful videos compress years into seconds and capture ancient mountains of ice in motion as they disappear at a breathtaking rate. Traveling with a young team of adventurers by helicopter, canoe and dog sled across three continents, Balog risks his career and his well-being in pursuit of the biggest story in human history. As the debate polarizes America and the intensity of natural disasters ramp up around the world, 'Chasing Ice' depicts a heroic photojournalist on a mission to gather evidence and deliver hope to our carbon-powered planet",https://hydramovies.com/wp-content/uploads/2018/04/Chasing-Ice-Movie-Poster.jpg,tt1579361,7.8,75,English,HqknAn_3QpI
"Charlie Wilson's War","Charlie Wilson's War (2007)",2007,Action|Biography|Comedy|Drama|History,"In the early 1980s, Charlie Wilson is a womanizing US congressional representative from Texas who seemed to be in the minor leagues, except for the fact that he is a member of two major foreign policy and covert-ops committees. However, prodded by his major conservative supporter, Houston Socialite Joanne Herring, Wilson learns about the plight the people are suffering in the brutal Soviet occupation of Afghanistan. With the help of the maverick CIA agent, Gustav ""Gust"" Avrakotos, Wilson dedicates his canny political efforts to supply the Afghan mujahideen with the weapons and support to defeat the Soviet Union. However, Charlie Wilson eventually learns that while military victory can be had, there are other consequences and prices to that fight that are ignored to everyone's sorrow.",https://hydramovies.com/wp-content/uploads/2018/04/Charlie-Wilsons-War-Movie-Poster.jpg,tt0472062,7.1,102,English,G1mnSjjeC2o
"Charlie St. Cloud","Charlie St. Cloud (2010)",2010,Action|Drama|Fantasy|Romance,"Charlie St. Cloud is a young man overcome by grief at the death of his younger brother, Sam - so much so that he takes a job as caretaker of the cemetery in which his brother is buried. Charlie has a special lasting bond with his brother though, as he can see him, meeting up with Sam each night to play catch and talk. When a girl comes into Charlie's life, he must choose between keeping the promise he made to Sam or going after the girl he loves.",https://hydramovies.com/wp-content/uploads/2018/04/Charlie-St.-Cloud-Movie-Poster.jpg,tt1438254,6.5,0,English,MzgOvvMi8Lg
"Charlie Countryman","Charlie Countryman (2013)",2013,Action|Comedy|Drama|Romance|Thriller,"While traveling abroad, a guy falls for a Romanian beauty whose unreachable heart has its origins in her violent, charismatic ex.",https://hydramovies.com/wp-content/uploads/2018/04/Charlie-Countryman-Movie-Poster.jpg,tt1196948,6.4,103,English,UqnstjzPtfo
"Charlie and the Chocolate Factory","Charlie and the Chocolate Factory (2005)",2005,Action|Adventure|Comedy|Family|Fantasy,"When Willy Wonka decides to let five children into his chocolate factory, he decides to release five golden tickets in five separate chocolate bars, causing complete mayhem. The tickets start to be found, with the fifth going to a very special boy, called Charlie Bucket. With his Grandpa, Charlie joins the rest of the children to experience the most amazing factory ever. But not everything goes to plan within the factory.",https://hydramovies.com/wp-content/uploads/2018/04/Charlie-and-the-Chocolate-Factory-Movie-Poster.jpg,tt0367594,6.7,115,English,OFVGCUIXJls
Chappie,"Chappie (2015)",2015,Action|Crime|Drama|Sci-Fi|Thriller,"In Johannesburg, the police department reduced the high rating of criminality using robots from the Tetravaal Company, designed by the engineer Deon Wilson. The former military Vincent Moore is envious of Deon, since he has developed another project called Moose, but neither Tetravaal nor the police department is interested. Deon has just developed an Artificial Intelligence but the Tetravaal's CEO Michelle Bradley asks him to abort the project. Deon decides to bring the damaged Robot 22 that was sent to be crushed to test his A.I. However he is kidnapped by the criminals Ninja, Yo-Landi and Amerika that want him to stop the robot cops. When they see the damaged robot in the van, they force Deon to program it to heist banks with them and they call it Chappie. However, Chappie acts like a child and need to be trained to learn and grow. Meanwhile Vincent follows Deon and plots an evil scheme to activate his robot.",https://hydramovies.com/wp-content/uploads/2018/04/Chappie-Movie-Poster.jpg,tt1823672,6.8,120,English,l6bmTNadhJE
"Chaos Theory","Chaos Theory (2008)",2008,Action|Comedy|Drama|Romance,"At his daughter's wedding, time-management specialist Frank Allen corners the reluctant groom and tells him a long story: about the night his wife chose him, and then, about eight years later, when a missed ferry, a corporate groupie, a panicked expectant mother, and a medical test brought Frank's marriage to a crisis. In the midst of the crisis were Frank, his wife Susan, their daughter Jesse, and Frank's best friend, the feckless Buddy. Things come to a head at a lake when Frank, armed with a shotgun, decides to cross something permanently from one of his time-management lists. Is there ever room for whim and chaos?",https://hydramovies.com/wp-content/uploads/2018/04/Chaos-Theory-Movie-Poster.jpg,tt0460745,6.7,87,English,gch9gsjwgxQ
Chaos,"Chaos (2005)",2005,,"In Seattle, detective Quentin Conners is unfairly suspended and his partner Jason York leaves the police force after a tragic shooting on Pearl Street Bridge, when the hostage and the criminal die. During a bank heist with a hostage situation, Conners is assigned in charge of the operation with the rookie Shane Dekker as his partner. The thieves, lead by Lorenz, apparently do not steal a penny from the bank. While chasing the gangsters, the police team disclose that they planted a virus in the system, stealing one billion dollars from the different accounts, using the principle of the Chaos Theory. Further, they find that Lorenz is killing his accomplices.",https://hydramovies.com/wp-content/uploads/2018/04/Chaos-Movie-Poster.jpg,tt0402910,6.5,106,English,IzWbjvuIgAc
